,Exostosis (bone),,4891,C3029,E1647,"Benign hypertrophy that projects outward from the surface of bone, often containing a cartilaginous component, such as bone spurs/osteophytes. ",MedDRA:10015688:Exostosis,,,New,Term added for Release Number 2024. See no. 77 of Change Log,E16|E1647,,
,Acetabular protrusion,,4892,C206568,E1648,Acetabular defect with a shift of the femoral head through the pelvic bone.,MedDRA:10045982:Unspecified intrapelvic protrusion of acetabulum,,,New,Term added for Release Number 2024. See no. 90 of Change Log,E16|E1648,,
,Crepitus,,4893,C121573,E1649,"Grating sound or sensation produced by friction between e.g. bone, cartilage, fractured parts of a bone.",MedDRA:10051374:Joint crepitation,,,New,Term added for Release Number 2024. See no. 91 of Change Log,E16|E1649,,
,Arthropathy,,4894,C35760,E1650,"Diseases and disorders of a joint (e.g. Rotator cuff arthropathy, cuff tear arthropathy (CTA)) 
More specific codes and terms should be used where they exist e.g. E1602 - Arthritis",MedDRA:10003285:Arthropathy,,,New,Term added for Release Number 2024. See no. 103 of Change Log,E16|E1650,,
,Back pain,,4895,C41830,E1651,Pain in any part of the back.,MedDRA:10003988:Back pain,Musculoskeletal System,Generalized Disorders,New,Term added for Release Number 2024. See no. 107 of Change Log,E16|E1651,,
,Loss of fracture reduction,,4901,C206538,E2126,Loss of anatomical alignment after fracture reduction.,MedDRA:10069723:Loss of anatomical alignment after fracture reduction,Procedural Complications,Musculoskeletal System,New,Term added for Release Number 2024. See no. 65 of Change Log,E16|E2126,,
,Periprosthetic fracture,,4902,C206548,E2127,Fractures around joint replacement prosthetics or implants. These can occur intraoperatively or postoperatively.,MedDRA:10069135:Periprosthetic fracture,Procedural Complications,Musculoskeletal System,New,Term added for Release Number 2024. See no. 67 of Change Log,E16|E2127,,
,Ambulation or Postural Difficulties,,2544,C193465,E2302,"Any persistent problem with walking, gait or maintaining posture (sitting, standing).",MedDRA:10047810:Walking difficulty,Generalized Disorders,Musculoskeletal System,,"Term/Definition was modified on 31 January 2023 (Old term/definition: Ambulation Difficulties: Any persistent problem with walking or gait.) For details, see comment No. 98 of the Change Log (Release Number 2023).",E16|E2302,,
Skin and Subcutaneous Tissue,,,,,E17,Skin and Subcutaneous Tissue,,,,Not selectable,Please use more detailed term within the hierarchy,E17,,
,Abrasion,,1689,C50449,E1701,Superficial damage to the skin caused by rubbing or scraping.,MedDRA:10080919:Abrasion,Skin and Subcutaneous Tissue,Injury,,,E17|E1701,,
,Angioedema,,4536,C112175,E1702,Rapid swelling of the deep layers of the skin due to transient vascular leakage of serous fluid.,MedDRA:10002424:Angioedema,Skin and Subcutaneous Tissue,Generalized Disorders,,,E17|E1702,,
,Blister,,4537,C75564,E1703,A collection of fluid underneath the top layer of skin.,MedDRA:10005191:Blister,,,,,E17|E1703,,
,Burn(s),,1757,C34441,E1704,"An injury or tissue damage caused by exposure to caustic chemicals, extreme heat, extreme cold or excessive radiation.",MedDRA:10006634:Burn,Skin and Subcutaneous Tissue,Injury,,,E17|E1704,,
,,Bowel Burn,1756,C50473,E1005,A thermal injury to the bowels.,MedDRA:10082501:Intestinal burn,Gastrointestinal System,Injury,,,E17|E1704|E1005,,
,,Gastroesophageal Burn,4475,C171982,E1013,"Thermal, chemical or radiation injury to stomach or esophagus.",MedDRA:10082500:Gastroesophageal burn,Gastrointestinal System,Injury,,,E17|E1704|E1013,,
,,Caustic/Chemical Burns,2549,C34442,E170401,A burn caused by exposure to chemical substances.,MedDRA:10008420:Chemical burn,Skin and Subcutaneous Tissue,Injury,,,E17|E1704|E170401,,
,,Cryogenic Burn,4539,C171960,E170402,Local tissue damage due to exposure to extreme cold.,MedDRA:10081985:Cold burn,Skin and Subcutaneous Tissue,Injury,,,E17|E1704|E170402,,
,,Radiation Burn,1755,C50722,E170403,"A burn caused by exposure to x-ray, radium, sunlight, ionizing radiation or any other type of radiant energy.",MedDRA:10063640:Radiation burn,Skin and Subcutaneous Tissue,Injury,,,E17|E1704|E170403,,
,,Superficial (First Degree) Burn,2685,C76130,E170404,"A burn that affects the epidermis only, causing erythema without blistering.",MedDRA:10016700:First degree burns,Skin and Subcutaneous Tissue,Injury,,,E17|E1704|E170404,,
,,Partial thickness (Second Degree) Burn,2694,C76131,E170405,A burn that affects the epidermis and the dermis.,MedDRA:10039798:Second degree burns,Skin and Subcutaneous Tissue,Injury,,,E17|E1704|E170405,,
,,Full thickness (Third Degree) Burn,2696,C76132,E170406,A burn to the skin that extends into deeper layers and underlying tissues.,MedDRA:10043441:Third degree burns,Skin and Subcutaneous Tissue,Injury,,,E17|E1704|E170406,,
,Burning Sensation,,2146,C50476,E1705,"A sensation of stinging or heat, not necessarily accompanied by redness or physical signs of irritation.",MedDRA:10006784:Burning sensation,Skin and Subcutaneous Tissue,Generalized Disorders,,,E17|E1705,,
,,Skin Burning Sensation,4540,C35297,E170501,"A sensation of dermal stinging or heat, not necessarily accompanied by redness or physical signs of skin irritation.",MedDRA:10054786:Skin burning sensation,Skin and Subcutaneous Tissue,Generalized  Disorders,,,E17|E1705|E170501,,
,Cancer Cells Dissemination,,4541,C172041,E1706,Spreading benign or malignant tissue during medical procedures.,MedDRA:10082075:Iatrogenic metastasis,,,,,E17|E1706,,
,Itching Sensation,,1943,C3344,E1708,An irritating feeling that produces the desire to scratch.,MedDRA:10023084:Itching,,,,,E17|E1708,,
,Jaundice,,2187,C3143,E1709,"Yellow pigmentation of the skin, mucous membranes, and the eyes due to hyperbilirubinemia.",MedDRA:10023126:Jaundice,,,,,E17|E1709,,
,Localized Skin Lesion,,4542,C39688,E1710,A pathologic process that affects the skin and is confined to a specific area.,MedDRA:10040882:Skin lesion,,,,,E17|E1710,,
,Peeling,,1999,C50691,E1711,"A peeling off or loss of epidermis, as in sunburn, postscarlatinal peeling, or toxic epidermal necrolysis.",MedDRA:10034218:Peeling,,,,,E17|E1711,,
,Phototoxicity,,2165,C50698,E1712,"A nonimmunologic, chemically induced type of photosensitivity.",MedDRA:10034977:Phototoxicity,,,,,E17|E1712,,
,Pocket Erosion,,2013,C50699,E1713,Erosion of patient's tissue pocket which houses a device.,MedDRA:10035771:Pocket erosion,Skin and Subcutaneous Tissue,Injury,,,E17|E1713,,
,Rash,,2033,C39594,E1714,An eruption in the skin which effects its appearance and/or texture.,MedDRA:10037844:Rash,,,,,E17|E1714,,
,Scar Tissue,,2060,C50737,E1715,Formation of new tissue formed in the healing of a wound.,MedDRA:10039580:Scar,,,,,E17|E1715,,
,,Abnormal scarring,4896,C27549,E171501,Excessive or unusual scarring related to impaired wound healing (e.g. Keloid or Hypertrophic scar),MedDRA:10080564:Abnormal scarring,,,New,Term added for Release Number 2024. See no. 108 and 109 of Change Log,E17|E1715|E171501,,
,Skin Discoloration,,2074,C3327,E1716,any abnormal change in skin coloration.,MedDRA:10040828:Skin discoloration,,,,,E17|E1716,,
,,Erythema,1840,C26901,E171601,Red discoloration of the skin.,MedDRA:10015150:Erythema,,,,,E17|E1716|E171601,,
,,Hyperpigmentation,4837,C79731,E171602,Darkening of the skin due to excessive melanin deposition.,MedDRA:10040865:Skin hyperpigmentation,,,,"Term was added on 27 January 2022. For details, see comment No. 105 of the Change Log (Release Number 2022).",E17|E1716|E171602,,
,,Hypopigmentation,4838,C78610,E171603,Abnormal lightening of skin due to decreased melanin production or deposition. ,MedDRA:10040868:Skin hypopigmentation,,,,"Term was added on 27 January 2022. For details, see comment No. 106 of the Change Log (Release Number 2022).",E17|E1716|E171603,,
,Skin Disorders,,4543,C3371,E1717,Affecting the skin.,MedDRA:10040831:Skin disorder,,,,,E17|E1717,,
,Skin Erosion,,2075,C50845,E1718,A gradual breakdown or very shallow ulceration of the skin which involves only the epidermis and heals without scarring.,MedDRA:10040840:Skin erosion,Skin and Subcutaneous Tissue,Injury,,,E17|E1718,,
,Skin Infection,,4544,C35025,E1719,"An inflammatory process affecting the skin, caused by bacteria, viruses, parasites, or fungi.",MedDRA:10040872:Skin infection,Skin and Subcutaneous Tissue,Infections,,,E17|E1719,,
,Skin Inflammation/ Irritation,,4545,C2983,E1720,"An inflammatory process affecting the skin. Signs include red rash, itching, and blister formation. Representative examples are contact dermatitis, atopic dermatitis, and seborrheic dermatitis.",MedDRA:10062249:Skin inflammation,,,,,E17|E1720,,
,,Abscess,1690,C26686,E172001,An inflammatory process characterized by the accumulation of pus within a newly formed tissue cavity.,MedDRA:10000269:Abscess,Skin and Subcutaneous Tissue,Infections,,,E17|E1720|E172001,,
,,Cellulitis,1768,C26715,E172002,Inflammation of the dermis and subcutaneous tissues caused by a bacterial infection.,MedDRA:10007882:Cellulitis,Skin and Subcutaneous Tissue,Infections,,,E17|E1720|E172002,,
,,Contact Dermatitis,4546,C26743,E172003,An inflammatory skin condition caused by direct contact between the skin and either an irritating substance or an allergen.,MedDRA:10056540:Dermatitis irritant contact,,,,,E17|E1720|E172003,,
,,Eczema,4547,C3001,E172004,"A form of dermatitis characterized by red, itchy, scaly, or crusty patches that can be chronic or intermittent.",MedDRA:10014184:Eczema,,,,,E17|E1720|E172004,,
,,Radiodermatitis,2255,C3349,E172005,A cutaneous inflammatory reaction occurring as a result of exposure to biologically effective levels of ionizing radiation.,MedDRA:10061103:Dermatitis radiation,,,,,E17|E1720|E172005,,
,,Urticaria,2278,C3432,E172006,"A transient, itchy skin eruption characterized by wheals with pale interiors and red margins.",MedDRA:10046735:Urticaria,,,,,E17|E1720|E172006,,
,,Wheal(s),2241,C50811,E172007,"A smooth, slightly elevated area on the body surface, which is redder or paler than the surrounding skin.",MedDRA:10047918:Wheals,,,,,E17|E1720|E172007,,
,,Granuloma,1876,C3064,E2317,"An inflammatory reaction usually caused by infectious organisms, foreign bodies, or cholesterol deposits. It is characterized by the presence of epithelioid histiocytes and chronic inflammation.",MedDRA:10018691:Granuloma,Generalized Disorders,Skin and Subcutaneous Tissue,,,E17|E1720|E2317,,
,Skin Tears,,2516,C50744,E1721,A break in skin tissue caused by friction or shearing.,MedDRA:10048704:Skin tear,,,,,E17|E1721,,
,Subcutaneous Nodule,,4548,C39618,E1722,A small palpable abnormal mass in the subcutaneous tissues.,MedDRA:10042348:Subcutaneous nodule,,,,,E17|E1722,,
,Wrinkling,,2613,C50435,E1723,"A folding, ridge or creasing of the skin.",MedDRA:10048043:Wrinkling,,,,,E17|E1723,,
,Dry Skin,,4839,C74592,E1724,Skin that has become dry in texture and flaky.,MedDRA:10013786:Dry skin,,,,"Term was added on 27 January 2022. For details, see comment No. 101 of the Change Log (Release Number 2022).",E17|E1724,,
,Injection Site Pooling,,4840,C187371,E1725,"Liquid or a pocket of air trapped under the skin, typically due to injection problems. Does not include inflammation.",MedDRA:10053425:Injection site swelling ,,,,"Term was added on 27 January 2022. For details, see comment No. 200 / 201 of the Change Log (Release Number 2022).",E17|E1725,,
,Skin Maceration,,4841,C83472,E1726,Softening of tissue by the action of a liquid. Occurs at the wound site/surrounding areas due to excessive moisture from exudate or products applied.,MedDRA:10048625:Skin maceration,,,,"Term was added on 27 January 2022. For details, see comment No. 104 of the Change Log (Release Number 2022).",E17|E1726,,
,Wound Odor,,4866,C193445,E1727,"Malodor of the wound or skin not otherwise explained. Can include odors due to necrosis, bioburden or other barriers to wound healing.",MedDRA:10069389:Wound odor,,,,"Term was added on 31 January 2023. For details, see comment No. 94 of the Change Log (Release Number 2023).",E17|E1727,,
,Nail disorder,,4897,C95556,E1728,"Abnormality of the nail, such as problems with the color, shape, texture, or thickness of the fingernails or toenails. ",MedDRA:10028694:Nail disorder,,,New,Term added for Release Number 2024. See no. 12 of Change Log,E17|E1728,,
,Easy Bruising,,4558,C119027,E2005,Appearance of bruises spontaneously or following minimal contact.,MedDRA:10076258:Tendency to bruise easily,Injury,Skin and Subcutaneous Tissue,,,E17|E2005,,
"Neoplasms Benign, Malignant and Unspecified",,,,,E18,"Neoplasms Benign, Malignant and Unspecified",,,,Not selectable,Please use more detailed term within the hierarchy,E18,,
,Cancer,,3262,C9305,E1801,"A group of diseases in which abnormal cells divide without control, invade nearby tissues and may also spread to other parts of the body through the blood and lymph systems.",MedDRA:10007050:Cancer,,,,,E18|E1801,,
,,Breast Cancer,1759,C4872,E180101,A malignant neoplasm that develops or arises in breast tissue.,MedDRA:10006187:Breast cancer,,,,,E18|E1801|E180101,,
,,Breast Implant Associated Anaplastic Large Cell Lymphoma (BIA ALCL),4549,C139012,E180102,"A non-Hodgkin lymphoma which is associated with breast implants, and consists of large anaplastic cells. The WHO diagnostic criteria for BIA-ALCL includes positive expression of CD30 (CD30+) and negativity for anaplastic lymphoma kinase (ALK-).",MedDRA:10082495:Breast implant-associated anaplastic large cell lymphoma,,,,"Definition was modified on 27 January 2022 (Old definition: A peripheral (mature) T-cell lymphoma, consisting of usually large anaplastic, CD30 positive cells. The majority of cases are positive for the anaplastic large cell lymphoma (ALK) protein.). For details, see comment No. 9 of the Change Log (Release Number 2022).",E18|E1801|E180102,,
,,Leiomyosarcoma,4550,C3158,E180103,"A malignant tumor of smooth muscle cells that can arise almost anywhere in the body but is most common in the uterus, abdomen, or pelvis.",MedDRA:10024189:Leiomyosarcoma,,,,,E18|E1801|E180103,,
,,Lymphoma,3263,C3208,E180104,"A malignant (clonal) proliferation of B- lymphocytes or T- lymphocytes which involves the lymph nodes, bone marrow and/or extranodal sites. This category includes Non-Hodgkin lymphomas and Hodgkin lymphomas.",MedDRA:10025310:Lymphoma,,,,,E18|E1801|E180104,,
